density,temperature,type,x,y
1.0,2000,adf,13.499999999999998,0.0
1.0,2000,adf,15.299999999999999,0.0
1.0,2000,adf,17.099999999999998,0.0
1.0,2000,adf,18.9,0.0
1.0,2000,adf,20.699999999999996,0.0
1.0,2000,adf,22.499999999999996,0.0
1.0,2000,adf,24.299999999999997,0.0
1.0,2000,adf,26.099999999999994,0.0
1.0,2000,adf,27.899999999999995,0.0
1.0,2000,adf,29.699999999999996,0.0
1.0,2000,adf,31.499999999999996,0.0
1.0,2000,adf,33.3,0.0
1.0,2000,adf,35.099999999999994,0.0
1.0,2000,adf,36.9,0.0
1.0,2000,adf,38.699999999999996,0.0
1.0,2000,adf,40.49999999999999,0.0
1.0,2000,adf,42.3,0.0
1.0,2000,adf,44.099999999999994,0.0
1.0,2000,adf,45.89999999999999,0.0
1.0,2000,adf,47.699999999999996,0.0
1.0,2000,adf,49.49999999999999,0.0018450184501845018
1.0,2000,adf,51.29999999999999,0.0
1.0,2000,adf,53.099999999999994,0.0
1.0,2000,adf,54.89999999999999,0.0
1.0,2000,adf,56.699999999999996,0.0018450184501845018
1.0,2000,adf,58.49999999999999,0.0036900369003690036
1.0,2000,adf,60.29999999999999,0.0
1.0,2000,adf,62.099999999999994,0.0018450184501845018
1.0,2000,adf,63.89999999999999,0.0
1.0,2000,adf,65.7,0.0
1.0,2000,adf,67.5,0.0
1.0,2000,adf,69.3,0.0
1.0,2000,adf,71.1,0.0
1.0,2000,adf,72.9,0.0018450184501845018
1.0,2000,adf,74.7,0.0
1.0,2000,adf,76.5,0.0
1.0,2000,adf,78.3,0.0
1.0,2000,adf,80.1,0.0
1.0,2000,adf,81.89999999999999,0.0
1.0,2000,adf,83.7,0.0
1.0,2000,adf,85.5,0.0
1.0,2000,adf,87.3,0.0
1.0,2000,adf,89.1,0.0
1.0,2000,adf,90.89999999999999,0.0
1.0,2000,adf,92.7,0.0018450184501845018
1.0,2000,adf,94.5,0.0018450184501845018
1.0,2000,adf,96.3,0.0018450184501845018
1.0,2000,adf,98.1,0.01107011070110701
1.0,2000,adf,99.89999999999999,0.01107011070110701
1.0,2000,adf,101.69999999999999,0.03505535055350553
1.0,2000,adf,103.5,0.02952029520295203
1.0,2000,adf,105.3,0.03505535055350553
1.0,2000,adf,107.1,0.06273062730627306
1.0,2000,adf,108.89999999999999,0.06642066420664207
1.0,2000,adf,110.69999999999999,0.03874538745387454
1.0,2000,adf,112.5,0.04981549815498155
1.0,2000,adf,114.3,0.04797047970479705
1.0,2000,adf,116.1,0.04981549815498155
1.0,2000,adf,117.89999999999999,0.05904059040590406
1.0,2000,adf,119.69999999999999,0.033210332103321034
1.0,2000,adf,121.5,0.05719557195571956
1.0,2000,adf,123.3,0.05166051660516605
1.0,2000,adf,125.1,0.04428044280442804
1.0,2000,adf,126.89999999999999,0.05166051660516605
1.0,2000,adf,128.7,0.033210332103321034
1.0,2000,adf,130.5,0.033210332103321034
1.0,2000,adf,132.29999999999998,0.007380073800738007
1.0,2000,adf,134.1,0.027675276752767528
1.0,2000,adf,135.9,0.01107011070110701
1.0,2000,adf,137.7,0.012915129151291513
1.0,2000,adf,139.5,0.01107011070110701
1.0,2000,adf,141.29999999999998,0.01107011070110701
1.0,2000,adf,143.1,0.01107011070110701
1.0,2000,adf,144.9,0.007380073800738007
1.0,2000,adf,146.7,0.005535055350553505
1.0,2000,adf,148.5,0.005535055350553505
1.0,2000,adf,150.29999999999998,0.0018450184501845018
1.0,2000,adf,152.1,0.0036900369003690036
1.0,2000,adf,153.89999999999998,0.0018450184501845018
1.0,2000,adf,155.7,0.005535055350553505
1.0,2000,adf,157.5,0.0018450184501845018
1.0,2000,adf,159.29999999999998,0.007380073800738007
1.0,2000,adf,161.1,0.007380073800738007
1.0,2000,adf,162.89999999999998,0.0018450184501845018
1.0,2000,adf,164.7,0.007380073800738007
1.0,2000,adf,166.5,0.0036900369003690036
1.0,2000,adf,168.29999999999998,0.007380073800738007
1.0,2000,adf,170.1,0.007380073800738007
1.0,2000,adf,171.89999999999998,0.005535055350553505
1.0,2000,adf,173.7,0.005535055350553505
1.0,2000,adf,175.5,0.0
1.0,2000,adf,177.29999999999998,0.0018450184501845018
1.0,2000,adf,179.1,0.0018450184501845018
1.0,2000,rings,4.0,0.0
1.0,2000,rings,5.0,0.3611111111111111
1.0,2000,rings,6.0,0.375
1.0,2000,rings,7.0,0.16666666666666666
1.0,2000,rings,8.0,0.013888888888888888
1.0,2000,rings,9.0,0.05555555555555555
1.0,2000,rings,10.0,0.027777777777777776
1.0,2000,coordination,0.0,0.0
1.0,2000,coordination,1.0,0.0
1.0,2000,coordination,2.0,0.22
1.0,2000,coordination,3.0,0.73
1.0,2000,coordination,4.0,0.05
1.0,2100,rdf,0.04,0.0
1.0,2100,rdf,0.12,0.0
1.0,2100,rdf,0.2,0.0
1.0,2100,rdf,0.27999999999999997,0.0
1.0,2100,rdf,0.36,0.0
1.0,2100,rdf,0.44,0.0
1.0,2100,rdf,0.52,0.0
1.0,2100,rdf,0.6000000000000001,0.0
1.0,2100,rdf,0.68,0.0
1.0,2100,rdf,0.76,0.0
1.0,2100,rdf,0.8400000000000001,0.0
1.0,2100,rdf,0.92,0.0
1.0,2100,rdf,1.0,0.0
1.0,2100,rdf,1.08,0.0
1.0,2100,rdf,1.1600000000000001,0.0
1.0,2100,rdf,1.24,0.6443276327410792
1.0,2100,rdf,1.32,1.933298358508545
1.0,2100,rdf,1.4000000000000001,11.626643235849107
1.0,2100,rdf,1.48,12.032426423844244
1.0,2100,rdf,1.56,1.6286072680326684
1.0,2100,rdf,1.6400000000000001,0.1473624815880467
1.0,2100,rdf,1.72,0.0
1.0,2100,rdf,1.8,0.0
