density,temperature,type,x,y,source
1.3,3000,rings,6.0,0.9130434782608695,Gen_Full
1.3,3000,rings,7.0,0.043478260869565216,Gen_Full
1.3,3000,rings,8.0,0.0,Gen_Full
1.3,3000,rings,9.0,0.0,Gen_Full
1.3,3000,rings,10.0,0.0,Gen_Full
1.3,3000,coordination,0.0,0.0,Gen_Full
1.3,3000,coordination,1.0,0.0,Gen_Full
1.3,3000,coordination,2.0,0.075,Gen_Full
1.3,3000,coordination,3.0,0.91,Gen_Full
1.3,3000,coordination,4.0,0.015,Gen_Full
1.3,3100,rings,4.0,0.0,Gen_Full
1.3,3100,rings,5.0,0.12643678160919541,Gen_Full
1.3,3100,rings,6.0,0.735632183908046,Gen_Full
1.3,3100,rings,7.0,0.10344827586206896,Gen_Full
1.3,3100,rings,8.0,0.034482758620689655,Gen_Full
1.3,3100,rings,9.0,0.0,Gen_Full
1.3,3100,rings,10.0,0.0,Gen_Full
1.3,3100,coordination,0.0,0.0,Gen_Full
1.3,3100,coordination,1.0,0.0,Gen_Full
1.3,3100,coordination,2.0,0.12,Gen_Full
1.3,3100,coordination,3.0,0.87,Gen_Full
1.3,3100,coordination,4.0,0.01,Gen_Full
1.3,3200,rings,4.0,0.0,Gen_Full
1.3,3200,rings,5.0,0.06382978723404255,Gen_Full
1.3,3200,rings,6.0,0.851063829787234,Gen_Full
1.3,3200,rings,7.0,0.0425531914893617,Gen_Full
1.3,3200,rings,8.0,0.0425531914893617,Gen_Full
1.3,3200,rings,9.0,0.0,Gen_Full
1.3,3200,rings,10.0,0.0,Gen_Full
1.3,3200,coordination,0.0,0.0,Gen_Full
1.3,3200,coordination,1.0,0.0,Gen_Full
1.3,3200,coordination,2.0,0.04,Gen_Full
1.3,3200,coordination,3.0,0.94,Gen_Full
1.3,3200,coordination,4.0,0.02,Gen_Full
1.3,3300,rings,4.0,0.0,Gen_Full
1.3,3300,rings,5.0,0.03409090909090909,Gen_Full
1.3,3300,rings,6.0,0.8863636363636364,Gen_Full
1.3,3300,rings,7.0,0.045454545454545456,Gen_Full
1.3,3300,rings,8.0,0.011363636363636364,Gen_Full
1.3,3300,rings,9.0,0.011363636363636364,Gen_Full
1.3,3300,rings,10.0,0.011363636363636364,Gen_Full
1.3,3300,coordination,0.0,0.0,Gen_Full
1.3,3300,coordination,1.0,0.0,Gen_Full
1.3,3300,coordination,2.0,0.12,Gen_Full
1.3,3300,coordination,3.0,0.88,Gen_Full
1.3,3400,rings,4.0,0.011235955056179775,Gen_Full
1.3,3400,rings,5.0,0.0898876404494382,Gen_Full
1.3,3400,rings,6.0,0.8202247191011236,Gen_Full
1.3,3400,rings,7.0,0.0449438202247191,Gen_Full
1.3,3400,rings,8.0,0.02247191011235955,Gen_Full
1.3,3400,rings,9.0,0.011235955056179775,Gen_Full
1.3,3400,rings,10.0,0.0,Gen_Full
1.3,3400,coordination,0.0,0.0,Gen_Full
1.3,3400,coordination,1.0,0.0,Gen_Full
1.3,3400,coordination,2.0,0.095,Gen_Full
1.3,3400,coordination,3.0,0.89,Gen_Full
1.3,3400,coordination,4.0,0.015,Gen_Full
1.3,3500,rings,4.0,0.0,Gen_Full
1.3,3500,rings,5.0,0.33766233766233766,Gen_Full
1.3,3500,rings,6.0,0.36363636363636365,Gen_Full
1.3,3500,rings,7.0,0.23376623376623376,Gen_Full
1.3,3500,rings,8.0,0.06493506493506493,Gen_Full
1.3,3500,rings,9.0,0.0,Gen_Full
1.3,3500,rings,10.0,0.0,Gen_Full
1.3,3500,coordination,0.0,0.0,Gen_Full
1.3,3500,coordination,1.0,0.0,Gen_Full
1.3,3500,coordination,2.0,0.095,Gen_Full
1.3,3500,coordination,3.0,0.87,Gen_Full
1.3,3500,coordination,4.0,0.035,Gen_Full
1.3,3600,rings,4.0,0.05813953488372093,Gen_Full
1.3,3600,rings,5.0,0.06976744186046512,Gen_Full
1.3,3600,rings,6.0,0.5348837209302325,Gen_Full
1.3,3600,rings,7.0,0.20930232558139536,Gen_Full
1.3,3600,rings,8.0,0.12790697674418605,Gen_Full
1.3,3600,rings,9.0,0.0,Gen_Full
1.3,3600,rings,10.0,0.0,Gen_Full
1.3,3600,coordination,0.0,0.0,Gen_Full
1.3,3600,coordination,1.0,0.0,Gen_Full
1.3,3600,coordination,2.0,0.07,Gen_Full
1.3,3600,coordination,3.0,0.635,Gen_Full
1.3,3600,coordination,4.0,0.28,Gen_Full
1.3,3600,coordination,5.0,0.015,Gen_Full
1.3,3700,rings,4.0,0.0,Gen_Full
1.3,3700,rings,5.0,0.05813953488372093,Gen_Full
1.3,3700,rings,6.0,0.8488372093023255,Gen_Full
1.3,3700,rings,7.0,0.08139534883720931,Gen_Full
1.3,3700,rings,8.0,0.011627906976744186,Gen_Full
1.3,3700,rings,9.0,0.0,Gen_Full
1.3,3700,rings,10.0,0.0,Gen_Full
1.3,3700,coordination,0.0,0.0,Gen_Full
1.3,3700,coordination,1.0,0.0,Gen_Full
1.3,3700,coordination,2.0,0.105,Gen_Full
1.3,3700,coordination,3.0,0.88,Gen_Full
1.3,3700,coordination,4.0,0.015,Gen_Full
1.3,3800,rings,4.0,0.0,Gen_Full
1.3,3800,rings,5.0,0.07954545454545454,Gen_Full
1.3,3800,rings,6.0,0.8636363636363636,Gen_Full
1.3,3800,rings,7.0,0.03409090909090909,Gen_Full
1.3,3800,rings,8.0,0.022727272727272728,Gen_Full
1.3,3800,rings,9.0,0.0,Gen_Full
1.3,3800,rings,10.0,0.0,Gen_Full
1.3,3800,coordination,0.0,0.0,Gen_Full
1.3,3800,coordination,1.0,0.0,Gen_Full
1.3,3800,coordination,2.0,0.095,Gen_Full
1.3,3800,coordination,3.0,0.9,Gen_Full
1.3,3800,coordination,4.0,0.005,Gen_Full
1.3,3900,rings,4.0,0.011363636363636364,Gen_Full
1.3,3900,rings,5.0,0.06818181818181818,Gen_Full
1.3,3900,rings,6.0,0.8409090909090909,Gen_Full
1.3,3900,rings,7.0,0.045454545454545456,Gen_Full
1.3,3900,rings,8.0,0.03409090909090909,Gen_Full
1.3,3900,rings,9.0,0.0,Gen_Full
1.3,3900,rings,10.0,0.0,Gen_Full
1.3,3900,coordination,0.0,0.0,Gen_Full
1.3,3900,coordination,1.0,0.0,Gen_Full
1.3,3900,coordination,2.0,0.11,Gen_Full
1.3,3900,coordination,3.0,0.89,Gen_Full
1.3,4000,rings,4.0,0.011363636363636364,Gen_Full
1.3,4000,rings,5.0,0.07954545454545454,Gen_Full
1.3,4000,rings,6.0,0.8181818181818182,Gen_Full
1.3,4000,rings,7.0,0.03409090909090909,Gen_Full
1.3,4000,rings,8.0,0.045454545454545456,Gen_Full
1.3,4000,rings,9.0,0.011363636363636364,Gen_Full
1.3,4000,rings,10.0,0.0,Gen_Full
1.3,4000,coordination,0.0,0.0,Gen_Full
1.3,4000,coordination,1.0,0.0,Gen_Full
1.3,4000,coordination,2.0,0.09,Gen_Full
1.3,4000,coordination,3.0,0.91,Gen_Full
1.4,2000,rings,4.0,0.0,Gen_Full
1.4,2000,rings,5.0,0.12121212121212122,Gen_Full
1.4,2000,rings,6.0,0.6363636363636364,Gen_Full
1.4,2000,rings,7.0,0.15151515151515152,Gen_Full
1.4,2000,rings,8.0,0.010101010101010102,Gen_Full
1.4,2000,rings,9.0,0.030303030303030304,Gen_Full
1.4,2000,rings,10.0,0.050505050505050504,Gen_Full
1.4,2000,coordination,0.0,0.0,Gen_Full
1.4,2000,coordination,1.0,0.0,Gen_Full
1.4,2000,coordination,2.0,0.005,Gen_Full
1.4,2000,coordination,3.0,0.95,Gen_Full
1.4,2000,coordination,4.0,0.045,Gen_Full
1.4,2100,rings,4.0,0.0,Gen_Full
1.4,2100,rings,5.0,0.12,Gen_Full
1.4,2100,rings,6.0,0.6,Gen_Full
1.4,2100,rings,7.0,0.19,Gen_Full
1.4,2100,rings,8.0,0.04,Gen_Full
1.4,2100,rings,9.0,0.03,Gen_Full
1.4,2100,rings,10.0,0.02,Gen_Full
1.4,2100,coordination,0.0,0.0,Gen_Full
1.4,2100,coordination,1.0,0.0,Gen_Full
1.4,2100,coordination,2.0,0.01,Gen_Full
1.4,2100,coordination,3.0,0.98,Gen_Full
1.4,2100,coordination,4.0,0.01,Gen_Full
1.4,2200,rings,4.0,0.0,Gen_Full
1.4,2200,rings,5.0,0.16161616161616163,Gen_Full
1.4,2200,rings,6.0,0.5959595959595959,Gen_Full
1.4,2200,rings,7.0,0.20202020202020202,Gen_Full
1.4,2200,rings,8.0,0.020202020202020204,Gen_Full
1.4,2200,rings,9.0,0.0,Gen_Full
1.4,2200,rings,10.0,0.020202020202020204,Gen_Full
1.4,2200,coordination,0.0,0.0,Gen_Full
1.4,2200,coordination,1.0,0.0,Gen_Full
1.4,2200,coordination,2.0,0.02,Gen_Full
1.4,2200,coordination,3.0,0.97,Gen_Full
1.4,2200,coordination,4.0,0.01,Gen_Full
1.4,2300,rings,4.0,0.0,Gen_Full
1.4,2300,rings,5.0,0.21649484536082475,Gen_Full
1.4,2300,rings,6.0,0.5670103092783505,Gen_Full
1.4,2300,rings,7.0,0.1958762886597938,Gen_Full
1.4,2300,rings,8.0,0.020618556701030927,Gen_Full
1.4,2300,rings,9.0,0.0,Gen_Full
1.4,2300,rings,10.0,0.0,Gen_Full
1.4,2300,coordination,0.0,0.0,Gen_Full
1.4,2300,coordination,1.0,0.0,Gen_Full
1.4,2300,coordination,2.0,0.015,Gen_Full
1.4,2300,coordination,3.0,0.98,Gen_Full
1.4,2300,coordination,4.0,0.005,Gen_Full
1.4,2400,rings,4.0,0.0,Gen_Full
1.4,2400,rings,5.0,0.20618556701030927,Gen_Full
1.4,2400,rings,6.0,0.6288659793814433,Gen_Full
1.4,2400,rings,7.0,0.12371134020618557,Gen_Full
1.4,2400,rings,8.0,0.030927835051546393,Gen_Full
1.4,2400,rings,9.0,0.010309278350515464,Gen_Full
1.4,2400,rings,10.0,0.0,Gen_Full
1.4,2400,coordination,0.0,0.0,Gen_Full
1.4,2400,coordination,1.0,0.0,Gen_Full
1.4,2400,coordination,2.0,0.015,Gen_Full
1.4,2400,coordination,3.0,0.98,Gen_Full
1.4,2400,coordination,4.0,0.005,Gen_Full
1.4,2500,rings,4.0,0.0,Gen_Full
1.4,2500,rings,5.0,0.08139534883720931,Gen_Full
1.4,2500,rings,6.0,0.813953488372093,Gen_Full
1.4,2500,rings,7.0,0.09302325581395349,Gen_Full
1.4,2500,rings,8.0,0.011627906976744186,Gen_Full
1.4,2500,rings,9.0,0.0,Gen_Full
1.4,2500,rings,10.0,0.0,Gen_Full
1.4,2500,coordination,0.0,0.0,Gen_Full
1.4,2500,coordination,1.0,0.0,Gen_Full
1.4,2500,coordination,2.0,0.115,Gen_Full
1.4,2500,coordination,3.0,0.86,Gen_Full
1.4,2500,coordination,4.0,0.025,Gen_Full
1.4,2600,rings,4.0,0.0,Gen_Full
1.4,2600,rings,5.0,0.08045977011494253,Gen_Full
1.4,2600,rings,6.0,0.8275862068965517,Gen_Full
1.4,2600,rings,7.0,0.08045977011494253,Gen_Full
1.4,2600,rings,8.0,0.011494252873563218,Gen_Full
1.4,2600,rings,9.0,0.0,Gen_Full
1.4,2600,rings,10.0,0.0,Gen_Full
1.4,2600,coordination,0.0,0.0,Gen_Full
1.4,2600,coordination,1.0,0.0,Gen_Full
1.4,2600,coordination,2.0,0.12,Gen_Full
1.4,2600,coordination,3.0,0.88,Gen_Full
1.4,2700,rings,4.0,0.0,Gen_Full
1.4,2700,rings,5.0,0.12121212121212122,Gen_Full
1.4,2700,rings,6.0,0.6464646464646465,Gen_Full
1.4,2700,rings,7.0,0.15151515151515152,Gen_Full
1.4,2700,rings,8.0,0.020202020202020204,Gen_Full
1.4,2700,rings,9.0,0.030303030303030304,Gen_Full
1.4,2700,rings,10.0,0.030303030303030304,Gen_Full
1.4,2700,coordination,0.0,0.0,Gen_Full
1.4,2700,coordination,1.0,0.0,Gen_Full
1.4,2700,coordination,2.0,0.015,Gen_Full
1.4,2700,coordination,3.0,0.96,Gen_Full
1.4,2700,coordination,4.0,0.025,Gen_Full
1.4,2800,rings,4.0,0.0,Gen_Full
1.4,2800,rings,5.0,0.07692307692307693,Gen_Full
1.4,2800,rings,6.0,0.6826923076923077,Gen_Full
1.4,2800,rings,7.0,0.14423076923076922,Gen_Full
1.4,2800,rings,8.0,0.019230769230769232,Gen_Full
1.4,2800,rings,9.0,0.019230769230769232,Gen_Full
1.4,2800,rings,10.0,0.057692307692307696,Gen_Full
1.4,2800,coordination,0.0,0.0,Gen_Full
1.4,2800,coordination,1.0,0.0,Gen_Full
1.4,2800,coordination,2.0,0.005,Gen_Full
1.4,2800,coordination,3.0,0.99,Gen_Full
1.4,2800,coordination,4.0,0.005,Gen_Full
1.4,2900,rings,4.0,0.019801980198019802,Gen_Full
1.4,2900,rings,5.0,0.1188118811881188,Gen_Full
1.4,2900,rings,6.0,0.6039603960396039,Gen_Full
1.4,2900,rings,7.0,0.16831683168316833,Gen_Full
1.4,2900,rings,8.0,0.039603960396039604,Gen_Full
1.4,2900,rings,9.0,0.039603960396039604,Gen_Full
1.4,2900,rings,10.0,0.009900990099009901,Gen_Full
1.4,2900,coordination,0.0,0.0,Gen_Full
1.4,2900,coordination,1.0,0.0,Gen_Full
1.4,2900,coordination,2.0,0.005,Gen_Full
1.4,2900,coordination,3.0,0.97,Gen_Full
1.4,2900,coordination,4.0,0.025,Gen_Full
1.4,3000,rings,4.0,0.0,Gen_Full
1.4,3000,rings,5.0,0.04950495049504951,Gen_Full
1.4,3000,rings,6.0,0.7128712871287128,Gen_Full
1.4,3000,rings,7.0,0.12871287128712872,Gen_Full
1.4,3000,rings,8.0,0.0297029702970297,Gen_Full
1.4,3000,rings,9.0,0.009900990099009901,Gen_Full
1.4,3000,rings,10.0,0.06930693069306931,Gen_Full
1.4,3000,coordination,0.0,0.0,Gen_Full
1.4,3000,coordination,1.0,0.0,Gen_Full
1.4,3000,coordination,2.0,0.01,Gen_Full
1.4,3000,coordination,3.0,0.96,Gen_Full
1.4,3000,coordination,4.0,0.03,Gen_Full
1.4,3100,rings,4.0,0.010869565217391304,Gen_Full
1.4,3100,rings,5.0,0.11956521739130435,Gen_Full
1.4,3100,rings,6.0,0.7608695652173914,Gen_Full
1.4,3100,rings,7.0,0.09782608695652174,Gen_Full
1.4,3100,rings,8.0,0.010869565217391304,Gen_Full
1.4,3100,rings,9.0,0.0,Gen_Full
1.4,3100,rings,10.0,0.0,Gen_Full
1.4,3100,coordination,0.0,0.0,Gen_Full
1.4,3100,coordination,1.0,0.0,Gen_Full
1.4,3100,coordination,2.0,0.075,Gen_Full
1.4,3100,coordination,3.0,0.89,Gen_Full
1.4,3100,coordination,4.0,0.035,Gen_Full
1.4,3200,rings,4.0,0.0,Gen_Full
1.4,3200,rings,5.0,0.056818181818181816,Gen_Full
1.4,3200,rings,6.0,0.8295454545454546,Gen_Full
1.4,3200,rings,7.0,0.09090909090909091,Gen_Full
1.4,3200,rings,8.0,0.022727272727272728,Gen_Full
1.4,3200,rings,9.0,0.0,Gen_Full
1.4,3200,rings,10.0,0.0,Gen_Full
1.4,3200,coordination,0.0,0.0,Gen_Full
1.4,3200,coordination,1.0,0.0,Gen_Full
1.4,3200,coordination,2.0,0.105,Gen_Full
1.4,3200,coordination,3.0,0.88,Gen_Full
1.4,3200,coordination,4.0,0.015,Gen_Full
1.4,3300,rings,4.0,0.020202020202020204,Gen_Full
1.4,3300,rings,5.0,0.0707070707070707,Gen_Full
1.4,3300,rings,6.0,0.797979797979798,Gen_Full
1.4,3300,rings,7.0,0.09090909090909091,Gen_Full
1.4,3300,rings,8.0,0.020202020202020204,Gen_Full
1.4,3300,rings,9.0,0.0,Gen_Full
1.4,3300,rings,10.0,0.0,Gen_Full
1.4,3300,coordination,0.0,0.0,Gen_Full
1.4,3300,coordination,1.0,0.0,Gen_Full
1.4,3300,coordination,2.0,0.0,Gen_Full
1.4,3300,coordination,3.0,0.98,Gen_Full
1.4,3300,coordination,4.0,0.02,Gen_Full
1.4,3400,rings,4.0,0.0,Gen_Full
1.4,3400,rings,5.0,0.2077922077922078,Gen_Full
1.4,3400,rings,6.0,0.4155844155844156,Gen_Full
1.4,3400,rings,7.0,0.23376623376623376,Gen_Full
1.4,3400,rings,8.0,0.05194805194805195,Gen_Full
1.4,3400,rings,9.0,0.025974025974025976,Gen_Full
1.4,3400,rings,10.0,0.06493506493506493,Gen_Full
1.4,3400,coordination,0.0,0.0,Gen_Full
1.4,3400,coordination,1.0,0.0,Gen_Full
1.4,3400,coordination,2.0,0.06,Gen_Full
1.4,3400,coordination,3.0,0.88,Gen_Full
1.4,3400,coordination,4.0,0.06,Gen_Full
1.4,3500,rings,4.0,0.012195121951219513,Gen_Full
1.4,3500,rings,5.0,0.10975609756097561,Gen_Full
1.4,3500,rings,6.0,0.5609756097560976,Gen_Full
1.4,3500,rings,7.0,0.21951219512195122,Gen_Full
1.4,3500,rings,8.0,0.07317073170731707,Gen_Full
1.4,3500,rings,9.0,0.012195121951219513,Gen_Full
1.4,3500,rings,10.0,0.012195121951219513,Gen_Full
1.4,3500,coordination,0.0,0.0,Gen_Full
1.4,3500,coordination,1.0,0.0,Gen_Full
1.4,3500,coordination,2.0,0.14,Gen_Full
1.4,3500,coordination,3.0,0.77,Gen_Full
1.4,3500,coordination,4.0,0.085,Gen_Full
1.4,3500,coordination,5.0,0.0,Gen_Full
1.4,3500,coordination,6.0,0.005,Gen_Full
1.4,3600,rings,4.0,0.07547169811320754,Gen_Full
1.4,3600,rings,5.0,0.07547169811320754,Gen_Full
1.4,3600,rings,6.0,0.5094339622641509,Gen_Full
1.4,3600,rings,7.0,0.16981132075471697,Gen_Full
1.4,3600,rings,8.0,0.1320754716981132,Gen_Full
1.4,3600,rings,9.0,0.03773584905660377,Gen_Full
1.4,3600,rings,10.0,0.0,Gen_Full
1.4,3600,coordination,0.0,0.005,Gen_Full
1.4,3600,coordination,1.0,0.02,Gen_Full
1.4,3600,coordination,2.0,0.305,Gen_Full
1.4,3600,coordination,3.0,0.52,Gen_Full
1.4,3600,coordination,4.0,0.13,Gen_Full
1.4,3600,coordination,5.0,0.02,Gen_Full
1.4,3700,rings,4.0,0.0,Gen_Full
1.4,3700,rings,5.0,0.17045454545454544,Gen_Full
1.4,3700,rings,6.0,0.6477272727272727,Gen_Full
1.4,3700,rings,7.0,0.17045454545454544,Gen_Full
1.4,3700,rings,8.0,0.0,Gen_Full
1.4,3700,rings,9.0,0.0,Gen_Full
1.4,3700,rings,10.0,0.011363636363636364,Gen_Full
1.4,3700,coordination,0.0,0.0,Gen_Full
1.4,3700,coordination,1.0,0.0,Gen_Full
1.4,3700,coordination,2.0,0.095,Gen_Full
1.4,3700,coordination,3.0,0.84,Gen_Full
1.4,3700,coordination,4.0,0.055,Gen_Full
1.4,3700,coordination,5.0,0.01,Gen_Full
1.4,3800,rings,4.0,0.0,Gen_Full
1.4,3800,rings,5.0,0.13131313131313133,Gen_Full
1.4,3800,rings,6.0,0.7373737373737373,Gen_Full
1.4,3800,rings,7.0,0.10101010101010101,Gen_Full
1.4,3800,rings,8.0,0.020202020202020204,Gen_Full
1.4,3800,rings,9.0,0.010101010101010102,Gen_Full
1.4,3800,rings,10.0,0.0,Gen_Full
1.4,3800,coordination,0.0,0.0,Gen_Full
1.4,3800,coordination,1.0,0.0,Gen_Full
1.4,3800,coordination,2.0,0.01,Gen_Full
1.4,3800,coordination,3.0,0.99,Gen_Full
1.4,3900,rings,4.0,0.0,Gen_Full
1.4,3900,rings,5.0,0.06896551724137931,Gen_Full
1.4,3900,rings,6.0,0.8160919540229885,Gen_Full
1.4,3900,rings,7.0,0.10344827586206896,Gen_Full
1.4,3900,rings,8.0,0.011494252873563218,Gen_Full
1.4,3900,rings,9.0,0.0,Gen_Full
1.4,3900,rings,10.0,0.0,Gen_Full
1.4,3900,coordination,0.0,0.0,Gen_Full
1.4,3900,coordination,1.0,0.0,Gen_Full
1.4,3900,coordination,2.0,0.115,Gen_Full
1.4,3900,coordination,3.0,0.88,Gen_Full
1.4,3900,coordination,4.0,0.005,Gen_Full
1.4,4000,rings,4.0,0.0,Gen_Full
1.4,4000,rings,5.0,0.12121212121212122,Gen_Full
1.4,4000,rings,6.0,0.7070707070707071,Gen_Full
1.4,4000,rings,7.0,0.13131313131313133,Gen_Full
1.4,4000,rings,8.0,0.020202020202020204,Gen_Full
1.4,4000,rings,9.0,0.010101010101010102,Gen_Full
1.4,4000,rings,10.0,0.010101010101010102,Gen_Full
1.4,4000,coordination,0.0,0.0,Gen_Full
1.4,4000,coordination,1.0,0.0,Gen_Full
1.4,4000,coordination,2.0,0.02,Gen_Full
1.4,4000,coordination,3.0,0.98,Gen_Full
1.5,2000,rings,4.0,0.0,Gen_Full
1.5,2000,rings,5.0,0.0851063829787234,Gen_Full
1.5,2000,rings,6.0,0.6276595744680851,Gen_Full
1.5,2000,rings,7.0,0.23404255319148937,Gen_Full
1.5,2000,rings,8.0,0.031914893617021274,Gen_Full
1.5,2000,rings,9.0,0.0,Gen_Full
1.5,2000,rings,10.0,0.02127659574468085,Gen_Full
1.5,2000,coordination,0.0,0.0,Gen_Full
1.5,2000,coordination,1.0,0.0,Gen_Full
1.5,2000,coordination,2.0,0.01,Gen_Full
1.5,2000,coordination,3.0,0.96,Gen_Full
1.5,2000,coordination,4.0,0.03,Gen_Full
1.5,2100,rings,4.0,0.0,Gen_Full
1.5,2100,rings,5.0,0.12244897959183673,Gen_Full
1.5,2100,rings,6.0,0.6530612244897959,Gen_Full
1.5,2100,rings,7.0,0.1326530612244898,Gen_Full
1.5,2100,rings,8.0,0.04081632653061224,Gen_Full
1.5,2100,rings,9.0,0.02040816326530612,Gen_Full
1.5,2100,rings,10.0,0.030612244897959183,Gen_Full
1.5,2100,coordination,0.0,0.0,Gen_Full
1.5,2100,coordination,1.0,0.0,Gen_Full
1.5,2100,coordination,2.0,0.0,Gen_Full
1.5,2100,coordination,3.0,0.97,Gen_Full
1.5,2100,coordination,4.0,0.03,Gen_Full
1.5,2200,rings,4.0,0.0,Gen_Full
1.5,2200,rings,5.0,0.15,Gen_Full
1.5,2200,rings,6.0,0.54,Gen_Full
1.5,2200,rings,7.0,0.21,Gen_Full
1.5,2200,rings,8.0,0.01,Gen_Full
1.5,2200,rings,9.0,0.03,Gen_Full
1.5,2200,rings,10.0,0.06,Gen_Full
1.5,2200,coordination,0.0,0.0,Gen_Full
1.5,2200,coordination,1.0,0.0,Gen_Full
1.5,2200,coordination,2.0,0.015,Gen_Full
1.5,2200,coordination,3.0,0.97,Gen_Full
1.5,2200,coordination,4.0,0.015,Gen_Full
1.5,2300,rings,4.0,0.0,Gen_Full
1.5,2300,rings,5.0,0.1111111111111111,Gen_Full
1.5,2300,rings,6.0,0.7575757575757576,Gen_Full
1.5,2300,rings,7.0,0.1111111111111111,Gen_Full
1.5,2300,rings,8.0,0.020202020202020204,Gen_Full
1.5,2300,rings,9.0,0.0,Gen_Full
1.5,2300,rings,10.0,0.0,Gen_Full
1.5,2300,coordination,0.0,0.0,Gen_Full
1.5,2300,coordination,1.0,0.0,Gen_Full
1.5,2300,coordination,2.0,0.01,Gen_Full
1.5,2300,coordination,3.0,0.99,Gen_Full
1.5,2400,rings,4.0,0.0,Gen_Full
1.5,2400,rings,5.0,0.15151515151515152,Gen_Full
1.5,2400,rings,6.0,0.696969696969697,Gen_Full
1.5,2400,rings,7.0,0.12121212121212122,Gen_Full
1.5,2400,rings,8.0,0.020202020202020204,Gen_Full
1.5,2400,rings,9.0,0.010101010101010102,Gen_Full
1.5,2400,rings,10.0,0.0,Gen_Full
1.5,2400,coordination,0.0,0.0,Gen_Full
1.5,2400,coordination,1.0,0.0,Gen_Full
1.5,2400,coordination,2.0,0.01,Gen_Full
1.5,2400,coordination,3.0,0.99,Gen_Full
1.5,2500,rings,4.0,0.0,Gen_Full
1.5,2500,rings,5.0,0.031914893617021274,Gen_Full
1.5,2500,rings,6.0,0.776595744680851,Gen_Full
1.5,2500,rings,7.0,0.13829787234042554,Gen_Full
1.5,2500,rings,8.0,0.05319148936170213,Gen_Full
1.5,2500,rings,9.0,0.0,Gen_Full
1.5,2500,rings,10.0,0.0,Gen_Full
1.5,2500,coordination,0.0,0.0,Gen_Full
1.5,2500,coordination,1.0,0.0,Gen_Full
1.5,2500,coordination,2.0,0.01,Gen_Full
1.5,2500,coordination,3.0,0.96,Gen_Full
1.5,2500,coordination,4.0,0.03,Gen_Full
1.5,2600,rings,4.0,0.0,Gen_Full
1.5,2600,rings,5.0,0.13541666666666666,Gen_Full
1.5,2600,rings,6.0,0.6666666666666666,Gen_Full
1.5,2600,rings,7.0,0.16666666666666666,Gen_Full
1.5,2600,rings,8.0,0.010416666666666666,Gen_Full
1.5,2600,rings,9.0,0.020833333333333332,Gen_Full
1.5,2600,rings,10.0,0.0,Gen_Full
1.5,2600,coordination,0.0,0.0,Gen_Full
1.5,2600,coordination,1.0,0.0,Gen_Full
1.5,2600,coordination,2.0,0.03,Gen_Full
1.5,2600,coordination,3.0,0.95,Gen_Full
1.5,2600,coordination,4.0,0.02,Gen_Full
1.5,2700,rings,4.0,0.0,Gen_Full
1.5,2700,rings,5.0,0.0851063829787234,Gen_Full
1.5,2700,rings,6.0,0.7021276595744681,Gen_Full
1.5,2700,rings,7.0,0.1702127659574468,Gen_Full
1.5,2700,rings,8.0,0.031914893617021274,Gen_Full
1.5,2700,rings,9.0,0.0,Gen_Full
1.5,2700,rings,10.0,0.010638297872340425,Gen_Full
1.5,2700,coordination,0.0,0.0,Gen_Full
1.5,2700,coordination,1.0,0.0,Gen_Full
1.5,2700,coordination,2.0,0.005,Gen_Full
1.5,2700,coordination,3.0,0.97,Gen_Full
1.5,2700,coordination,4.0,0.025,Gen_Full
1.5,2800,rings,4.0,0.0,Gen_Full
1.5,2800,rings,5.0,0.0851063829787234,Gen_Full
1.5,2800,rings,6.0,0.7553191489361702,Gen_Full
1.5,2800,rings,7.0,0.11702127659574468,Gen_Full
1.5,2800,rings,8.0,0.0,Gen_Full
1.5,2800,rings,9.0,0.031914893617021274,Gen_Full
1.5,2800,rings,10.0,0.010638297872340425,Gen_Full
1.5,2800,coordination,0.0,0.0,Gen_Full
1.5,2800,coordination,1.0,0.0,Gen_Full
1.5,2800,coordination,2.0,0.015,Gen_Full
1.5,2800,coordination,3.0,0.96,Gen_Full
1.5,2800,coordination,4.0,0.025,Gen_Full
1.5,2900,rings,4.0,0.0,Gen_Full
1.5,2900,rings,5.0,0.1,Gen_Full
1.5,2900,rings,6.0,0.8,Gen_Full
1.5,2900,rings,7.0,0.075,Gen_Full
1.5,2900,rings,8.0,0.025,Gen_Full
1.5,2900,rings,9.0,0.0,Gen_Full
1.5,2900,rings,10.0,0.0,Gen_Full
1.5,2900,coordination,0.0,0.0,Gen_Full
1.5,2900,coordination,1.0,0.0,Gen_Full
1.5,2900,coordination,2.0,0.16,Gen_Full
1.5,2900,coordination,3.0,0.82,Gen_Full
1.5,2900,coordination,4.0,0.02,Gen_Full
1.5,3000,rings,4.0,0.0,Gen_Full
1.5,3000,rings,5.0,0.20202020202020202,Gen_Full
1.5,3000,rings,6.0,0.5959595959595959,Gen_Full
1.5,3000,rings,7.0,0.18181818181818182,Gen_Full
1.5,3000,rings,8.0,0.010101010101010102,Gen_Full
1.5,3000,rings,9.0,0.010101010101010102,Gen_Full
1.5,3000,rings,10.0,0.0,Gen_Full
1.5,3000,coordination,0.0,0.0,Gen_Full
1.5,3000,coordination,1.0,0.0,Gen_Full
1.5,3000,coordination,2.0,0.005,Gen_Full
1.5,3000,coordination,3.0,0.99,Gen_Full
1.5,3000,coordination,4.0,0.005,Gen_Full
