density,temperature,type,x,y
3.3,2200,rdf,5.08,1.1228588513470834
3.3,2200,rdf,5.16,1.0589592999792419
3.3,2200,rdf,5.24,1.0005982039473043
3.3,2200,rdf,5.32,0.9346214769444939
3.3,2200,rdf,5.4,0.8906412642670141
3.3,2200,rdf,5.48,0.9769346661052264
3.3,2200,rdf,5.5600000000000005,0.9412452865975337
3.3,2200,rdf,5.640000000000001,0.9071733352160484
3.3,2200,rdf,5.72,0.9646609425923104
3.3,2200,rdf,5.8,0.9525304439022868
3.3,2200,rdf,5.88,0.9215715237173027
3.3,2200,rdf,5.96,0.9697730488666707
3.3,2200,rdf,6.04,0.9870999380204991
3.3,2200,rdf,6.12,1.0240618297660598
3.3,2200,rdf,6.2,0.9665261286314927
3.3,2200,rdf,6.28,1.00150872596555
3.3,2200,rdf,6.36,1.0611891056427492
3.3,2200,rdf,6.44,1.0190430561044477
3.3,2200,rdf,6.5200000000000005,0.9842901250584333
3.3,2200,rdf,6.6000000000000005,1.0088781517447105
3.3,2200,rdf,6.680000000000001,0.9323146471941948
3.3,2200,rdf,6.76,1.0853505147947062
3.3,2200,rdf,6.84,1.0369812624761594
3.3,2200,rdf,6.92,1.0131436747612015
3.3,2200,rdf,7.0,1.08827171408996
3.3,2200,rdf,7.08,1.053023124054388
3.3,2200,rdf,7.16,1.0624589602036847
3.3,2200,rdf,7.24,1.0207584504473246
3.3,2200,rdf,7.32,0.9592993680577012
3.3,2200,rdf,7.4,0.9781930284627671
3.3,2200,rdf,7.48,0.9305186565703587
3.3,2200,rdf,7.5600000000000005,1.0539854276785512
3.3,2200,rdf,7.640000000000001,0.9506607076144091
3.3,2200,rdf,7.72,0.9512348088352279
3.3,2200,rdf,7.8,0.9486210316916106
3.3,2200,rdf,7.88,1.0359579821509792
3.3,2200,rdf,7.96,0.9345896516801738
3.3,2200,adf,0.9,0.0
3.3,2200,adf,2.6999999999999997,0.0
3.3,2200,adf,4.5,0.0
3.3,2200,adf,6.3,0.0
3.3,2200,adf,8.1,0.0
3.3,2200,adf,9.9,0.0
3.3,2200,adf,11.7,0.0
3.3,2200,adf,13.499999999999998,0.0
3.3,2200,adf,15.299999999999999,0.0
3.3,2200,adf,17.099999999999998,0.0
3.3,2200,adf,18.9,0.0
3.3,2200,adf,20.699999999999996,0.0
3.3,2200,adf,22.499999999999996,0.0
3.3,2200,adf,24.299999999999997,0.0
3.3,2200,adf,26.099999999999994,0.0
3.3,2200,adf,27.899999999999995,0.0
3.3,2200,adf,29.699999999999996,0.0
3.3,2200,adf,31.499999999999996,0.0
3.3,2200,adf,33.3,0.0
3.3,2200,adf,35.099999999999994,0.0
3.3,2200,adf,36.9,0.0
3.3,2200,adf,38.699999999999996,0.0
3.3,2200,adf,40.49999999999999,0.0
3.3,2200,adf,42.3,0.0
3.3,2200,adf,44.099999999999994,0.0
3.3,2200,adf,45.89999999999999,0.0
3.3,2200,adf,47.699999999999996,0.0016299918500407497
3.3,2200,adf,49.49999999999999,0.0008149959250203749
3.3,2200,adf,51.29999999999999,0.0032599837000814994
3.3,2200,adf,53.099999999999994,0.004889975550122249
3.3,2200,adf,54.89999999999999,0.010594947025264874
3.3,2200,adf,56.699999999999996,0.008964955175224124
3.3,2200,adf,58.49999999999999,0.014669926650366748
3.3,2200,adf,60.29999999999999,0.008149959250203748
3.3,2200,adf,62.099999999999994,0.012224938875305624
3.3,2200,adf,63.89999999999999,0.004889975550122249
3.3,2200,adf,65.7,0.0024449877750611247
3.3,2200,adf,67.5,0.0057049714751426246
3.3,2200,adf,69.3,0.0024449877750611247
3.3,2200,adf,71.1,0.0024449877750611247
3.3,2200,adf,72.9,0.0
3.3,2200,adf,74.7,0.0
3.3,2200,adf,76.5,0.0016299918500407497
3.3,2200,adf,78.3,0.0008149959250203749
3.3,2200,adf,80.1,0.0
3.3,2200,adf,81.89999999999999,0.0008149959250203749
